Date.Time,Depth,Temp,DO,DOsat,pH,Cond
2019-09-29 20:00:00,1.5,27.337,3.166,40.589,7.448,341.908
2019-09-29 20:00:00,2.0,27.265,2.976,38.018,7.452,341.506
2019-09-29 20:00:00,2.5,27.297,2.797,35.758,7.414,341.27
2019-09-29 20:00:00,3.0,27.317,2.718,34.93,7.428,341.127
2019-09-29 20:00:00,3.5,27.329,2.557,32.822,7.43,341.042
2019-09-29 20:00:00,4.0,27.331,2.525,32.31,7.429,340.99
2019-09-29 20:00:00,4.5,27.332,2.518,32.375,7.429,340.978
2019-09-29 20:00:00,5.0,27.335,2.441,31.266,7.43,340.964
2019-09-29 20:00:00,5.5,27.333,2.41,30.9,7.425,340.978
2019-09-29 20:00:00,6.0,27.338,2.426,31.202,7.425,340.952
2019-09-29 20:00:00,6.5,27.347,2.347,30.152,7.426,340.882
2019-09-29 20:00:00,7.0,27.346,2.362,30.269,7.427,340.868
2019-09-29 20:00:00,7.5,27.342,2.329,29.921,7.426,340.889
2019-09-29 20:00:00,8.0,27.346,2.311,29.525,7.395,340.861
2019-09-29 20:00:00,8.5,27.351,2.231,28.559,7.393,340.83
2019-09-29 20:00:00,9.0,27.354,2.156,27.632,7.425,340.813
2019-09-29 20:00:00,9.5,27.356,2.157,27.789,7.425,340.799
2019-09-29 20:00:00,10.0,27.354,2.079,26.986,7.426,340.82
2019-09-29 22:00:00,0.0,27.44,3.76,48.292,7.45,342.971
2019-09-29 22:00:00,0.5,27.438,3.638,46.875,7.438,340.971
2019-09-29 22:00:00,1.0,27.412,3.208,41.402,7.478,340.209
2019-09-29 22:00:00,1.5,27.429,3.091,39.669,7.452,340.072
2019-09-29 22:00:00,2.0,27.341,2.96,38.168,7.455,341.791
2019-09-29 22:00:00,2.5,27.261,2.832,36.251,7.457,341.452
2019-09-29 22:00:00,3.0,27.281,2.626,33.967,7.462,341.303
2019-09-29 22:00:00,3.5,27.282,2.589,33.089,7.432,341.301
2019-09-29 22:00:00,4.0,27.295,2.493,31.887,7.431,341.203
2019-09-29 22:00:00,4.5,27.296,2.507,32.452,7.433,341.201
2019-09-29 22:00:00,5.0,27.303,2.412,30.877,7.422,341.153
2019-09-29 22:00:00,5.5,27.311,2.267,29.367,7.433,341.101
2019-09-29 22:00:00,6.0,27.312,2.297,29.461,7.401,341.101
2019-09-29 22:00:00,6.5,27.312,2.281,29.445,7.431,341.101
2019-09-29 22:00:00,7.0,27.317,2.296,29.624,7.401,341.063
2019-09-29 22:00:00,7.5,27.318,2.295,29.426,7.404,341.068
2019-09-29 22:00:00,8.0,27.316,2.245,28.833,7.4,341.046
2019-09-29 22:00:00,8.5,27.324,2.231,28.745,7.4,340.997
2019-09-29 22:00:00,9.0,27.325,2.218,28.251,7.4,340.997
2019-09-29 22:00:00,9.5,27.349,1.888,24.195,7.401,340.804
2019-09-29 22:00:00,10.0,27.373,1.378,17.629,7.376,342.631
2019-09-30 00:00:00,0.0,27.325,2.649,33.761,7.409,342.885
2019-09-30 00:00:00,0.5,27.308,2.758,35.262,7.416,341.016
2019-09-30 00:00:00,1.0,27.29,2.571,32.778,7.422,341.16
2019-09-30 00:00:00,1.5,27.294,2.396,30.831,7.424,341.134
2019-09-30 00:00:00,2.0,27.302,2.347,30.33,7.415,341.075
2019-09-30 00:00:00,2.5,27.311,2.205,28.447,7.431,341.019
2019-09-30 00:00:00,3.0,27.304,2.343,30.064,7.404,341.08
2019-09-30 00:00:00,3.5,27.321,2.202,28.173,7.406,340.957
2019-09-30 00:00:00,4.0,27.326,2.153,27.503,7.377,342.923
2019-09-30 00:00:00,4.5,27.309,2.468,31.547,7.404,341.051
2019-09-30 00:00:00,5.0,27.318,2.248,28.647,7.403,340.988
2019-09-30 00:00:00,5.5,27.327,2.072,26.745,7.378,342.929
2019-09-30 00:00:00,6.0,27.327,2.117,27.146,7.376,342.932
2019-09-30 00:00:00,6.5,27.327,2.068,26.735,7.376,342.937
2019-09-30 00:00:00,7.0,27.328,2.067,26.735,7.376,342.94
2019-09-30 00:00:00,7.5,27.332,2.05,26.255,7.379,342.916
2019-09-30 00:00:00,8.0,27.335,2.049,26.481,7.377,342.898
2019-09-30 00:00:00,8.5,27.346,1.908,24.527,7.378,342.82
2019-09-30 00:00:00,9.0,27.349,1.814,23.323,7.379,342.802
2019-09-30 00:00:00,9.5,27.363,1.665,21.394,7.377,342.705
2019-09-30 00:00:00,10.0,27.373,1.579,20.275,7.377,342.633
2019-09-30 02:00:00,0.0,27.266,2.148,27.534,7.395,342.392
2019-09-30 02:00:00,0.5,27.266,2.165,27.633,7.398,340.392
2019-09-30 02:00:00,1.0,27.354,2.15,27.547,7.401,340.676
2019-09-30 02:00:00,1.5,27.363,2.15,27.706,7.406,340.611
2019-09-30 02:00:00,2.0,27.364,2.023,26.086,7.376,342.612
2019-09-30 02:00:00,2.5,27.361,1.98,25.381,7.379,342.642
2019-09-30 02:00:00,3.0,27.369,2.085,26.792,7.379,342.585
2019-09-30 02:00:00,3.5,27.365,2.101,27.087,7.383,342.619
2019-09-30 02:00:00,4.0,27.369,2.053,26.252,7.383,342.599
2019-09-30 02:00:00,4.5,27.372,1.948,25.085,7.386,342.578
2019-09-30 02:00:00,5.0,27.372,1.807,23.15,7.383,342.585
2019-09-30 02:00:00,5.5,27.268,1.98,25.42,7.379,342.429
2019-09-30 02:00:00,6.0,27.289,2.054,26.464,7.379,342.277
2019-09-30 02:00:00,6.5,27.256,2.021,25.924,7.382,342.526
2019-09-30 02:00:00,7.0,27.262,2.006,25.86,7.381,342.484
2019-09-30 02:00:00,7.5,27.267,2.007,25.809,7.38,342.444
2019-09-30 02:00:00,8.0,27.266,2.006,25.865,7.378,342.467
2019-09-30 02:00:00,8.5,27.262,2.021,26.099,7.377,342.51
2019-09-30 02:00:00,9.0,27.259,1.987,25.532,7.379,342.538
2019-09-30 02:00:00,9.5,27.257,2.035,26.213,7.377,342.531
2019-09-30 02:00:00,10.0,27.255,2.006,25.795,7.377,342.562
2019-09-30 04:00:00,0.0,27.29,1.949,25.121,7.4,342.182
2019-09-30 04:00:00,0.5,27.282,1.942,24.942,7.388,340.239
2019-09-30 04:00:00,1.0,27.288,1.879,24.201,7.405,340.199
2019-09-30 04:00:00,1.5,27.289,1.894,24.32,7.377,342.185
2019-09-30 04:00:00,2.0,27.288,1.916,24.718,7.401,340.206
2019-09-30 04:00:00,2.5,27.291,1.941,24.937,7.383,342.194
2019-09-30 04:00:00,3.0,27.307,1.925,24.681,7.382,342.058
2019-09-30 04:00:00,3.5,27.305,1.91,24.594,7.384,342.097
2019-09-30 04:00:00,4.0,27.315,1.901,24.385,7.384,342.011
2019-09-30 04:00:00,4.5,27.315,1.91,24.41,7.385,342.021
2019-09-30 04:00:00,5.0,27.314,1.879,24.055,7.384,342.031
2019-09-30 04:00:00,5.5,27.316,1.91,24.57,7.378,342.018
2019-09-30 04:00:00,6.0,27.199,1.902,24.477,7.377,343.966
2019-09-30 04:00:00,6.5,27.198,1.957,25.053,7.376,343.98
2019-09-30 04:00:00,7.0,27.198,1.941,24.887,7.379,343.988
2019-09-30 04:00:00,7.5,27.199,1.942,24.91,7.377,343.978
2019-09-30 04:00:00,8.0,27.199,1.902,24.441,7.375,343.985
2019-09-30 04:00:00,8.5,27.322,1.894,24.341,7.376,342.009
2019-09-30 04:00:00,9.0,27.315,1.926,24.678,7.406,340.06
2019-09-30 04:00:00,9.5,27.317,1.91,24.588,7.375,342.054
2019-09-30 04:00:00,10.0,27.317,1.901,24.422,7.405,340.06
2019-09-30 06:00:00,0.0,27.131,2.055,26.263,7.4,343.484
2019-09-30 06:00:00,0.5,27.159,1.966,25.214,7.399,341.268
2019-09-30 06:00:00,1.0,27.223,1.989,25.383,7.4,341.729
2019-09-30 06:00:00,1.5,27.216,2.056,26.295,7.403,341.793
2019-09-30 06:00:00,2.0,27.225,2.01,25.675,7.397,341.72
2019-09-30 06:00:00,2.5,27.218,2.056,26.483,7.402,341.787
2019-09-30 06:00:00,3.0,27.221,2.04,26.007,7.378,343.77
2019-09-30 06:00:00,3.5,27.226,2.01,25.848,7.38,343.736
2019-09-30 06:00:00,4.0,27.221,2.025,25.887,7.381,343.779
2019-09-30 06:00:00,4.5,27.229,2.01,25.661,7.383,343.728
2019-09-30 06:00:00,5.0,27.224,1.996,25.748,7.382,343.765
2019-09-30 06:00:00,5.5,27.226,2.039,26.028,7.405,341.755
2019-09-30 06:00:00,6.0,27.229,2.041,26.195,7.375,343.734
2019-09-30 06:00:00,6.5,27.235,2.01,25.628,7.375,343.696
2019-09-30 06:00:00,7.0,27.231,2.01,25.853,7.403,341.734
2019-09-30 06:00:00,7.5,27.237,1.973,25.293,7.404,341.693
2019-09-30 06:00:00,8.0,27.231,1.918,24.538,7.405,341.749
2019-09-30 06:00:00,8.5,27.233,1.996,25.564,7.376,343.739
2019-09-30 06:00:00,9.0,27.233,2.007,25.633,7.406,341.742
2019-09-30 06:00:00,9.5,27.235,1.972,25.28,7.406,341.732
2019-09-30 06:00:00,10.0,27.246,1.933,24.825,7.406,341.66
2019-09-30 08:00:00,0.0,27.156,1.959,25.05,7.395,343.285
2019-09-30 08:00:00,0.5,27.162,1.934,24.849,7.386,341.242
2019-09-30 08:00:00,1.0,27.18,1.958,25.037,7.397,341.117
2019-09-30 08:00:00,1.5,27.163,1.95,25.124,7.401,341.247
2019-09-30 08:00:00,2.0,27.16,1.927,24.708,7.397,341.277
2019-09-30 08:00:00,2.5,27.163,1.975,25.254,7.403,341.259
2019-09-30 08:00:00,3.0,27.169,1.935,24.836,7.375,343.223
2019-09-30 08:00:00,3.5,27.167,1.942,24.952,7.406,341.242
2019-09-30 08:00:00,4.0,27.165,1.888,24.212,7.379,343.261
2019-09-30 08:00:00,4.5,27.168,1.895,24.361,7.379,343.245
2019-09-30 08:00:00,5.0,27.172,1.879,24.235,7.375,343.223
2019-09-30 08:00:00,5.5,27.169,1.919,24.556,7.402,341.245
2019-09-30 08:00:00,6.0,27.172,1.903,24.417,7.402,341.235
2019-09-30 08:00:00,6.5,27.174,1.911,24.581,7.405,341.218
2019-09-30 08:00:00,7.0,27.174,1.918,24.73,7.4,341.226
2019-09-30 08:00:00,7.5,27.175,1.879,24.015,7.401,341.228
2019-09-30 08:00:00,8.0,27.175,1.87,23.884,7.402,341.228
2019-09-30 08:00:00,8.5,27.176,1.864,23.967,7.402,341.233
2019-09-30 08:00:00,9.0,27.176,1.848,23.688,7.402,341.235
2019-09-30 08:00:00,9.5,27.182,1.887,24.18,7.4,341.197
2019-09-30 08:00:00,10.0,27.182,1.871,24.095,7.4,341.192
2019-09-30 10:00:00,0.0,27.203,1.784,22.764,7.384,342.938
2019-09-30 10:00:00,0.5,27.221,1.831,23.58,7.378,340.798
2019-09-30 10:00:00,1.0,27.213,1.824,23.498,7.393,340.873
2019-09-30 10:00:00,1.5,27.229,1.831,23.436,7.394,340.757
2019-09-30 10:00:00,2.0,27.208,1.824,23.453,7.389,340.919
2019-09-30 10:00:00,2.5,27.214,1.831,23.388,7.399,340.882
2019-09-30 10:00:00,3.0,27.217,1.816,23.134,7.399,340.865
2019-09-30 10:00:00,3.5,27.212,1.769,22.709,7.401,340.9
2019-09-30 10:00:00,4.0,27.218,1.8,23.01,7.403,340.865
2019-09-30 10:00:00,4.5,27.217,1.738,22.319,7.378,342.877
2019-09-30 10:00:00,5.0,27.224,1.769,22.64,7.375,342.832
2019-09-30 10:00:00,5.5,27.22,1.745,22.457,7.404,340.87
2019-09-30 10:00:00,6.0,27.219,1.776,22.803,7.401,340.875
2019-09-30 10:00:00,6.5,27.218,1.714,22.081,7.404,340.891
2019-09-30 10:00:00,7.0,27.221,1.69,21.654,7.4,340.876
2019-09-30 10:00:00,7.5,27.227,1.738,22.311,7.401,340.835
2019-09-30 10:00:00,8.0,27.127,1.777,22.821,7.402,340.658
2019-09-30 10:00:00,8.5,27.129,1.752,22.453,7.405,340.648
2019-09-30 10:00:00,9.0,27.129,1.792,22.9,7.4,340.656
2019-09-30 10:00:00,9.5,27.166,1.855,23.786,7.4,340.382
2019-09-30 10:00:00,10.0,27.155,1.808,23.211,7.401,340.47
2019-09-30 12:00:00,0.0,27.15,1.815,23.299,7.38,342.403
2019-09-30 12:00:00,0.5,27.142,1.816,23.135,7.379,340.46
2019-09-30 12:00:00,1.0,27.144,1.817,23.369,7.388,340.451
2019-09-30 12:00:00,1.5,27.143,1.778,22.861,7.393,340.467
2019-09-30 12:00:00,2.0,27.15,1.778,22.643,7.397,340.422
2019-09-30 12:00:00,2.5,27.15,1.793,22.921,7.398,340.429
2019-09-30 12:00:00,3.0,27.153,1.706,21.784,7.399,340.406
2019-09-30 12:00:00,3.5,27.151,1.667,21.28,7.402,340.425
2019-09-30 12:00:00,4.0,27.147,1.675,21.461,7.405,340.465
2019-09-30 12:00:00,4.5,27.148,1.675,21.427,7.405,340.456
2019-09-30 12:00:00,5.0,27.156,1.713,22.119,7.405,340.413
2019-09-30 12:00:00,5.5,27.155,1.674,21.612,7.403,340.417
2019-09-30 12:00:00,6.0,27.158,1.667,21.442,7.403,340.403
2019-09-30 12:00:00,6.5,27.161,1.675,21.435,7.402,340.392
2019-09-30 12:00:00,7.0,27.165,1.69,21.678,7.401,340.361
2019-09-30 12:00:00,7.5,27.163,1.753,22.605,7.4,340.368
2019-09-30 12:00:00,8.0,27.168,1.674,21.463,7.404,340.337
2019-09-30 12:00:00,8.5,27.182,1.651,21.182,7.401,340.23
2019-09-30 12:00:00,9.0,27.181,1.666,21.276,7.404,340.267
2019-09-30 12:00:00,9.5,27.184,1.674,21.46,7.403,340.225
2019-09-30 12:00:00,10.0,27.194,1.69,21.504,7.404,340.177
2019-09-30 14:00:00,0.0,27.191,1.832,23.604,7.396,342.104
2019-09-30 14:00:00,0.5,27.202,1.877,24.026,7.396,340.019
2019-09-30 14:00:00,1.0,27.186,1.823,23.484,7.4,340.128
2019-09-30 14:00:00,1.5,27.19,1.864,23.759,7.403,340.121
2019-09-30 14:00:00,2.0,27.183,1.785,22.772,7.397,340.18
2019-09-30 14:00:00,2.5,27.176,1.777,22.868,7.405,340.218
2019-09-30 14:00:00,3.0,27.175,1.73,22.21,7.377,342.233
2019-09-30 14:00:00,3.5,27.176,1.722,22.009,7.377,342.228
2019-09-30 14:00:00,4.0,27.178,1.746,22.315,7.38,342.22
2019-09-30 14:00:00,4.5,27.186,1.691,21.689,7.382,342.166
2019-09-30 14:00:00,5.0,27.192,1.628,20.762,7.383,342.111
2019-09-30 14:00:00,5.5,27.195,1.619,20.791,7.379,342.116
2019-09-30 14:00:00,6.0,27.194,1.612,20.702,7.38,342.113
2019-09-30 14:00:00,6.5,27.192,1.596,20.408,7.378,342.125
2019-09-30 14:00:00,7.0,27.196,1.596,20.618,7.378,342.104
2019-09-30 14:00:00,7.5,27.193,1.618,20.633,7.376,342.123
2019-09-30 14:00:00,8.0,27.196,1.619,20.656,7.377,342.104
2019-09-30 14:00:00,8.5,27.198,1.634,21.109,7.377,342.097
2019-09-30 14:00:00,9.0,27.204,1.642,21.028,7.405,340.055
2019-09-30 14:00:00,9.5,27.088,1.713,21.946,7.376,343.991
2019-09-30 14:00:00,10.0,27.09,1.636,20.928,7.378,343.981
2019-09-30 16:00:00,0.0,27.188,2.489,31.891,7.42,343.984
2019-09-30 16:00:00,0.5,27.199,2.49,31.912,7.423,341.892
2019-09-30 16:00:00,1.0,27.166,2.128,27.295,7.433,341.219
2019-09-30 16:00:00,1.5,27.233,1.915,24.503,7.434,340.729
2019-09-30 16:00:00,2.0,27.158,1.826,23.464,7.375,342.365
2019-09-30 16:00:00,2.5,27.176,1.832,23.452,7.405,340.234
2019-09-30 16:00:00,3.0,27.187,1.857,23.87,7.379,342.161
2019-09-30 16:00:00,3.5,27.192,1.794,22.902,7.379,342.132
2019-09-30 16:00:00,4.0,27.207,1.738,22.135,7.379,342.021
2019-09-30 16:00:00,4.5,27.088,1.776,22.85,7.375,343.986
2019-09-30 16:00:00,5.0,27.091,1.832,23.449,7.393,341.966
2019-09-30 16:00:00,5.5,27.096,1.903,24.28,7.402,341.938
2019-09-30 16:00:00,6.0,27.1,1.881,24.113,7.401,341.914
2019-09-30 16:00:00,6.5,27.103,1.865,23.764,7.399,341.897
2019-09-30 16:00:00,7.0,27.101,1.833,23.465,7.399,341.914
2019-09-30 16:00:00,7.5,27.103,1.832,23.615,7.398,341.902
2019-09-30 16:00:00,8.0,27.104,1.855,23.841,7.397,341.902
2019-09-30 16:00:00,8.5,27.104,1.838,23.529,7.395,341.907
2019-09-30 16:00:00,9.0,27.11,1.705,21.783,7.398,341.871
2019-09-30 16:00:00,9.5,27.115,1.564,20.124,7.401,341.835
2019-09-30 16:00:00,10.0,27.121,1.595,20.614,7.399,341.802
2019-09-30 18:00:00,0.0,27.413,2.612,33.533,7.411,342.119
2019-09-30 18:00:00,0.5,27.271,2.512,32.096,7.375,342.356
2019-09-30 18:00:00,1.0,27.207,2.466,31.741,7.396,341.895
2019-09-30 18:00:00,1.5,27.138,1.857,23.872,7.399,340.553
2019-09-30 18:00:00,2.0,27.175,1.81,23.208,7.404,340.279
2019-09-30 18:00:00,2.5,27.199,1.753,22.428,7.401,340.106
2019-09-30 18:00:00,3.0,27.199,1.746,22.306,7.402,340.111
2019-09-30 18:00:00,3.5,27.2,1.763,22.541,7.403,340.085
2019-09-30 18:00:00,4.0,27.208,1.77,22.749,7.38,342.029
2019-09-30 18:00:00,4.5,27.203,1.685,21.577,7.402,340.06
2019-09-30 18:00:00,5.0,27.207,1.817,23.14,7.397,340.031
2019-09-30 18:00:00,5.5,27.211,1.684,21.512,7.4,340.007
2019-09-30 18:00:00,6.0,27.213,1.731,22.141,7.401,340.0
2019-09-30 18:00:00,6.5,27.213,1.732,22.225,7.4,340.005
2019-09-30 18:00:00,7.0,27.21,1.668,21.466,7.403,340.029
2019-09-30 18:00:00,7.5,27.093,1.566,20.06,7.403,341.979
2019-09-30 18:00:00,8.0,27.097,1.543,19.869,7.403,341.959
2019-09-30 18:00:00,8.5,27.097,1.557,19.888,7.401,341.962
2019-09-30 18:00:00,9.0,27.097,1.494,19.224,7.403,341.964
2019-09-30 18:00:00,9.5,27.1,1.573,20.221,7.401,341.95
2019-09-30 18:00:00,10.0,27.098,1.448,18.616,7.402,341.962
2019-09-30 20:00:00,0.0,27.34,3.133,40.334,7.43,343.728
2019-09-30 20:00:00,0.5,27.253,3.128,40.084,7.425,341.438
2019-09-30 20:00:00,1.0,27.298,2.992,38.418,7.406,343.101
2019-09-30 20:00:00,1.5,27.324,2.977,38.413,7.409,342.911
2019-09-30 20:00:00,2.0,27.277,2.927,37.692,7.411,342.328
2019-09-30 20:00:00,2.5,27.301,2.815,36.101,7.435,340.147
2019-09-30 20:00:00,3.0,27.305,2.813,36.01,7.417,342.132
2019-09-30 20:00:00,3.5,27.321,2.688,34.588,7.418,342.014
2019-09-30 20:00:00,4.0,27.206,2.573,33.157,7.382,343.942
2019-09-30 20:00:00,4.5,27.207,2.595,33.421,7.421,343.94
2019-09-30 20:00:00,5.0,27.218,2.457,31.728,7.409,343.862
2019-09-30 20:00:00,5.5,27.23,2.359,30.357,7.379,343.775
2019-09-30 20:00:00,6.0,27.165,2.14,27.493,7.404,341.334
2019-09-30 20:00:00,6.5,27.195,1.984,25.263,7.405,341.117
2019-09-30 20:00:00,7.0,27.204,1.912,24.575,7.375,343.05
2019-09-30 20:00:00,7.5,27.207,1.905,24.276,7.404,341.035
2019-09-30 20:00:00,8.0,27.209,1.889,24.142,7.402,341.03
2019-09-30 20:00:00,8.5,27.227,1.755,22.45,7.403,340.894
2019-09-30 20:00:00,9.0,27.239,1.754,22.379,7.399,340.791
2019-09-30 20:00:00,9.5,27.142,1.61,20.744,7.359,344.601
2019-09-30 20:00:00,10.0,27.155,1.629,20.799,7.356,342.477
2019-09-30 22:00:00,0.0,27.384,3.805,49.117,7.432,343.362
2019-09-30 22:00:00,0.5,27.43,3.673,47.252,7.468,341.006
2019-09-30 22:00:00,1.0,27.43,3.405,43.54,7.437,340.048
2019-09-30 22:00:00,1.5,27.364,3.203,41.049,7.444,343.609
2019-09-30 22:00:00,2.0,27.304,3.031,39.156,7.439,343.115
2019-09-30 22:00:00,2.5,27.331,2.963,37.807,7.41,342.918
2019-09-30 22:00:00,3.0,27.368,2.745,35.032,7.408,342.643
2019-09-30 22:00:00,3.5,27.251,2.784,35.931,7.411,342.588
2019-09-30 22:00:00,4.0,27.369,2.752,35.425,7.412,342.65
2019-09-30 22:00:00,4.5,27.269,2.724,35.174,7.412,342.467
2019-09-30 22:00:00,5.0,27.325,2.635,33.829,7.428,340.045
2019-09-30 22:00:00,5.5,27.209,2.54,32.679,7.434,341.988
2019-09-30 22:00:00,6.0,27.232,2.301,29.723,7.433,341.793
2019-09-30 22:00:00,6.5,27.129,2.22,28.724,7.431,341.612
2019-09-30 22:00:00,7.0,27.15,2.186,28.109,7.4,341.454
2019-09-30 22:00:00,7.5,27.178,2.03,25.758,7.399,341.251
2019-09-30 22:00:00,8.0,27.2,1.977,25.496,7.429,341.092
2019-09-30 22:00:00,8.5,27.197,1.961,25.129,7.429,341.124
2019-09-30 22:00:00,9.0,27.216,1.842,23.515,7.403,340.988
2019-09-30 22:00:00,9.5,27.223,1.833,23.439,7.396,340.936
2019-09-30 22:00:00,10.0,27.224,1.793,22.927,7.398,340.936
2019-10-01 00:00:00,0.0,27.425,4.161,53.515,7.485,343.044
2019-10-01 00:00:00,0.5,27.441,3.922,50.28,7.452,340.921
2019-10-01 00:00:00,1.0,27.446,3.861,49.946,7.486,340.886
2019-10-01 00:00:00,1.5,27.492,3.671,47.488,7.46,340.537
2019-10-01 00:00:00,2.0,27.499,3.575,45.767,7.452,340.492
2019-10-01 00:00:00,2.5,27.399,3.461,44.594,7.459,340.307
2019-10-01 00:00:00,3.0,27.421,3.475,44.57,7.438,342.14
2019-10-01 00:00:00,3.5,27.296,2.894,37.494,7.44,343.196
2019-10-01 00:00:00,4.0,27.263,2.608,33.327,7.411,342.505
2019-10-01 00:00:00,4.5,27.273,2.589,33.493,7.412,342.437
2019-10-01 00:00:00,5.0,27.289,2.588,33.083,7.408,342.316
2019-10-01 00:00:00,5.5,27.299,2.526,32.423,7.433,340.249
2019-10-01 00:00:00,6.0,27.3,2.604,33.275,7.433,340.234
2019-10-01 00:00:00,6.5,27.308,2.448,31.298,7.434,340.147
2019-10-01 00:00:00,7.0,27.21,2.335,29.932,7.434,341.945
2019-10-01 00:00:00,7.5,27.219,2.256,28.911,7.434,341.878
2019-10-01 00:00:00,8.0,27.135,2.113,27.188,7.435,341.582
2019-10-01 00:00:00,8.5,27.138,2.048,26.489,7.433,341.56
2019-10-01 00:00:00,9.0,27.144,2.046,26.005,7.403,341.527
2019-10-01 00:00:00,9.5,27.179,1.907,24.621,7.431,341.266
2019-10-01 00:00:00,10.0,27.203,1.803,23.245,7.4,341.097
2019-10-01 02:00:00,0.0,27.432,3.809,48.78,7.457,342.01
2019-10-01 02:00:00,0.5,27.312,3.81,48.793,7.449,341.979
2019-10-01 02:00:00,1.0,27.434,3.716,47.983,7.464,340.01
2019-10-01 02:00:00,1.5,27.316,3.729,47.873,7.463,341.935
2019-10-01 02:00:00,2.0,27.326,3.745,48.249,7.456,341.87
2019-10-01 02:00:00,2.5,27.32,3.744,48.064,7.466,341.915
2019-10-01 02:00:00,3.0,27.315,3.697,47.723,7.467,341.972
2019-10-01 02:00:00,3.5,27.313,3.443,44.499,7.438,343.975
2019-10-01 02:00:00,4.0,27.338,3.301,42.67,7.441,343.789
2019-10-01 02:00:00,4.5,27.272,2.968,38.06,7.412,343.336
2019-10-01 02:00:00,5.0,27.273,2.95,37.796,7.412,343.339
2019-10-01 02:00:00,5.5,27.295,2.854,36.567,7.437,341.176
2019-10-01 02:00:00,6.0,27.321,2.803,35.778,7.436,340.978
2019-10-01 02:00:00,6.5,27.336,2.724,35.158,7.437,340.875
2019-10-01 02:00:00,7.0,27.365,2.599,33.394,7.436,340.658
2019-10-01 02:00:00,7.5,27.28,2.38,30.731,7.434,340.359
2019-10-01 02:00:00,8.0,27.296,2.3,29.74,7.435,340.244
2019-10-01 02:00:00,8.5,27.304,2.314,29.789,7.436,340.189
2019-10-01 02:00:00,9.0,27.229,2.107,27.098,7.401,341.819
2019-10-01 02:00:00,9.5,27.236,2.09,26.662,7.402,341.77
2019-10-01 02:00:00,10.0,27.24,2.074,26.73,7.4,341.749
2019-10-01 04:00:00,0.0,27.304,3.323,42.67,7.457,343.046
2019-10-01 04:00:00,0.5,27.262,3.335,42.966,7.46,341.369
2019-10-01 04:00:00,1.0,27.272,3.32,42.574,7.465,341.3
2019-10-01 04:00:00,1.5,27.265,3.271,42.129,7.464,341.357
2019-10-01 04:00:00,2.0,27.275,3.056,39.427,7.459,341.287
2019-10-01 04:00:00,2.5,27.277,3.288,42.42,7.467,341.276
2019-10-01 04:00:00,3.0,27.28,3.258,41.917,7.439,343.255
2019-10-01 04:00:00,3.5,27.286,3.225,41.368,7.439,343.222
2019-10-01 04:00:00,4.0,27.284,3.223,41.329,7.439,343.243
2019-10-01 04:00:00,4.5,27.289,3.002,38.505,7.441,343.208
2019-10-01 04:00:00,5.0,27.32,2.686,34.264,7.407,342.978
2019-10-01 04:00:00,5.5,27.345,2.607,33.323,7.436,340.79
2019-10-01 04:00:00,6.0,27.344,2.667,34.083,7.433,340.804
2019-10-01 04:00:00,6.5,27.354,2.592,33.437,7.431,340.731
2019-10-01 04:00:00,7.0,27.369,2.574,33.186,7.434,340.624
2019-10-01 04:00:00,7.5,27.367,2.544,32.704,7.433,340.648
2019-10-01 04:00:00,8.0,27.366,2.541,32.5,7.431,340.658
2019-10-01 04:00:00,8.5,27.263,2.414,31.12,7.431,340.498
2019-10-01 04:00:00,9.0,27.286,2.367,30.271,7.431,340.334
2019-10-01 04:00:00,9.5,27.217,2.114,27.218,7.433,341.921
2019-10-01 04:00:00,10.0,27.302,2.159,27.63,7.433,340.225
2019-10-01 06:00:00,0.0,27.252,3.448,44.444,7.457,342.498
2019-10-01 06:00:00,0.5,27.367,3.337,42.752,7.46,340.571
2019-10-01 06:00:00,1.0,27.358,3.351,43.092,7.461,340.646
2019-10-01 06:00:00,1.5,27.349,3.18,40.926,7.464,340.722
2019-10-01 06:00:00,2.0,27.345,2.894,37.444,7.461,340.757
2019-10-01 06:00:00,2.5,27.351,2.846,36.682,7.465,340.717
2019-10-01 06:00:00,3.0,27.356,2.581,33.027,7.468,340.681
2019-10-01 06:00:00,3.5,27.356,2.576,32.799,7.436,340.688
2019-10-01 06:00:00,4.0,27.357,2.684,34.724,7.437,340.686
2019-10-01 06:00:00,4.5,27.358,2.606,33.292,7.437,340.684
2019-10-01 06:00:00,5.0,27.365,2.512,32.068,7.435,340.636
2019-10-01 06:00:00,5.5,27.366,2.479,31.994,7.43,340.635
2019-10-01 06:00:00,6.0,27.366,2.479,31.781,7.431,340.638
2019-10-01 06:00:00,6.5,27.254,2.463,31.715,7.429,340.542
2019-10-01 06:00:00,7.0,27.251,2.464,31.748,7.427,340.576
2019-10-01 06:00:00,7.5,27.261,2.415,30.921,7.427,340.503
2019-10-01 06:00:00,8.0,27.276,2.258,28.904,7.428,340.396
2019-10-01 06:00:00,8.5,27.295,2.226,28.538,7.433,340.263
2019-10-01 06:00:00,9.0,27.304,2.224,28.542,7.43,340.192
2019-10-01 06:00:00,9.5,27.307,2.098,27.092,7.431,340.183
2019-10-01 06:00:00,10.0,27.312,2.174,28.089,7.43,340.13
2019-10-01 08:00:00,0.0,27.286,2.492,32.242,7.416,340.125
2019-10-01 08:00:00,0.5,27.369,2.648,33.836,7.421,338.343
